Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2016-06-24,35.18000031,26090700,0.079,37.95922033449,1.2,-8.1701930254982
2016-06-27,33.36000061,28380600,0.079,35.99544065819,1.2,-5.173393075504486
2016-06-28,34.66999817,19678200,0.079,37.40892802543,1.2,3.9268511272368327
2016-06-29,36.24000168,15059700,0.079,39.10296181272,1.2,4.528421092789459
2016-06-30,36.43000031,12413700,0.079,39.307970334489994,1.2,0.5242787560488823
2016-07-01,36.77000046,9408400,0.087,39.96899050002,2.4,0.933297137268132
2016-07-05,35.61999893,14239500,0.087,38.71893883691,2.4,-3.1275537547273595
2016-07-06,35.58000183,14540000,0.087,38.67546198921,2.4,-0.11228832454094849
2016-07-07,36.36999893,8775800,0.087,39.53418883691,2.4,2.2203402455530474
2016-07-08,37.36999893,12621000,0.087,40.62118883691,2.4,2.7495189150944523
2016-07-11,38.11999893,11994100,0.087,41.43643883691,2.4,2.0069575099664045
2016-07-12,40.20999908,19533000,0.087,43.708268999960005,2.4,5.482686801324109
2016-07-13,39.56000137,13885600,0.087,43.00172148919,2.4,-1.6165076470327562
2016-07-14,40.97999954,18543000,0.087,44.54525949998,2.4,3.5894795774118533
2016-07-15,39.97999954,15192400,0.087,43.45825949998,2.4,-2.440214766288404
2016-07-18,40.09999847,8285500,0.087,43.588698336890005,2.4,0.3001474021527747
2016-07-19,40.52999878,9297000,0.087,44.056108673859995,2.4,1.0723200159762922
2016-07-20,40.20999908,9541900,0.087,43.708268999960005,2.4,-0.7895378969463586
2016-07-21,38.52000046,17399700,0.087,41.871240500019994,2.4,-4.202931257565212
2016-07-22,38.95999908,9579300,0.087,42.34951899996,2.4,1.1422601628909854
2016-07-25,38.95999908,7160500,0.087,42.34951899996,2.4,0
2016-07-26,39.02999878,9038700,0.087,42.42560867386,2.4,0.17967069212773906
2016-07-27,38.54000092,8671900,0.087,41.892981000039995,2.4,-1.25543908612954
2016-07-28,39.36000061,7354100,0.087,42.78432066307,2.4,2.127658719319001
2016-07-29,38.75,10468200,0.087,42.12125,2.4,-1.549798273745505
2016-08-01,39.47999954,8965300,0.098,43.34903949492001,2.4,1.883869780645165
2016-08-02,36.38999939,19993500,0.098,39.95621933022,2.4,-7.82674819149707
2016-08-03,36.47999954,10994100,0.098,40.05503949492,2.4,0.2473211088449035
2016-08-04,36.54000092,8825300,0.098,40.12092101016,2.4,0.16447746917925443
2016-08-05,37.66999817,8097500,0.098,41.36165799066,2.4,3.0924937645020796
2016-08-08,37.43999863,10029100,0.098,41.10911849574,2.4,-0.610564245217221
2016-08-09,37.15000153,8392000,0.098,40.79070167994,2.4,-0.7745649321889433
2016-08-10,36.47999954,9604700,0.098,40.05503949492,2.4,-1.8035046094384264
2016-08-11,36.70000076,7537900,0.098,40.29660083448,2.4,0.6030735273413886
2016-08-12,36.34999847,7700600,0.098,39.91229832006,2.4,-0.9536846941471264
2016-08-15,36.91999817,10784600,0.098,40.53815799066,2.4,1.5680872737049025
2016-08-16,36.93999863,9253500,0.098,40.56011849574,2.4,0.05417242955404663
2016-08-17,37.50999832,10427900,0.098,41.18597815536,2.4,1.5430419900911703
2016-08-18,37.06999969,12103300,0.098,40.70285965962,2.4,-1.17301692803701
2016-08-19,36.77000046,7579600,0.098,40.37346050508,2.4,-0.8092776706467906
2016-08-22,36.61000061,11186100,0.098,40.19778066978,2.4,-0.4351369268380977
2016-08-23,36.68999863,7588400,0.098,40.28561849574,2.4,0.21851411818372513
2016-08-24,36.77000046,7548000,0.098,40.37346050508,2.4,0.2180480593820085
2016-08-25,36.47000122,6540000,0.098,40.04406133956,2.4,-0.81588043580894265
2016-08-26,36.09000015,7882000,0.098,39.62682016470001,2.4,-1.0419551886156988
2016-08-29,36.54999924,5674600,0.098,40.13189916552,2.4,1.2745887727573106
2016-08-30,37.15999985,9950600,0.098,40.8016798353,2.4,1.6689483520766282
2016-08-31,36.75,13838000,0.098,40.3515,2.4,-1.1033365222147555
2016-09-01,36.81999969,7127400,0.113,40.980659654970005,2.4,0.19047534693878382
2016-09-02,37.16999817,10201900,0.113,41.37020796321,2.4,0.9505662220172507
2016-09-06,36.81999969,8041600,0.113,40.980659654970005,2.4,-0.9416155427268251
2016-09-07,38.90000153,16662100,0.113,43.29570170289,2.4,5.649108792808884
2016-09-08,39.29000092,10542100,0.113,43.72977102396,2.4,1.0025690865313441
2016-09-09,37.75,11696700,0.113,42.01575,2.4,-3.9195746600659462
2016-09-12,38.43999863,8572700,0.113,42.78371847519,2.4,1.827810940397346
2016-09-13,37.52999878,10203900,0.113,41.77088864214,2.4,-2.3673253965461925
2016-09-14,37.11999893,9468400,0.113,41.31455880909,2.4,-1.0924590016733233
2016-09-15,37.29000092,9159400,0.113,41.50377102396,2.4,0.4579795121238594
2016-09-16,36.77000046,11257500,0.113,40.92501051198,2.4,-1.394476929929769
2016-09-19,37.56999969,8768200,0.113,41.81540965497,2.4,2.175684579798356
2016-09-20,37.63000107,7551400,0.113,41.88219119091,2.4,0.15970556426692284
2016-09-21,38.04999924,8529600,0.113,42.349649154119994,2.4,1.1161258518667365
2016-09-22,38.5,10917000,0.113,42.8505,2.4,1.1826564230964274
2016-09-23,38.77999878,6841200,0.113,43.16213864214,2.4,0.7272695584415576
2016-09-26,38.04000092,7854400,0.113,42.33852102396,2.4,-1.9081946448684302
2016-09-27,39.20999908,9596600,0.113,43.64072897604,2.4,3.075704867780024
2016-09-28,39.22999954,10552400,0.113,43.66298948802,2.4,0.051008570439371084
2016-09-29,39.02999878,7181000,0.113,43.44038864214,2.4,-0.5098158611908099
2016-09-30,39.36000061,8889300,0.113,43.80768067893,2.4,0.845508174007687
2016-10-03,39.97999954,11629700,0.129,45.13741948066,2,1.5752005091241823
2016-10-04,40.15000153,12479200,0.129,45.32935172737,2,0.42521758868433396
2016-10-05,40.31999969,7408700,0.129,45.52127965001,2,0.4234076052848553
2016-10-06,39.93999863,9184300,0.129,45.09225845327,2,-0.9424629536747028
2016-10-07,38.95000076,10707000,0.129,43.97455085804,2,-2.4787128291396145
2016-10-10,39.77000046,7994100,0.129,44.900330519339995,2,2.1052623465982103
2016-10-11,38.93999863,12166600,0.129,43.96325845327,2,-2.0870048287648437
2016-10-12,39.27000046,11127500,0.129,44.33583051934,2,0.8474623564720976
2016-10-13,40.00999832,24274100,0.129,45.17128810328,2,1.8843846481584752
2016-10-14,40.04000092,12133300,0.129,45.20516103868,2,0.07498775621042314
2016-10-17,39.34999847,10535100,0.129,44.42614827263,2,-1.7232828025619196
2016-10-18,39.45999908,13433800,0.129,44.55033896132,2,0.2795441277688064
2016-10-19,40.90000153,13814400,0.129,46.17610172737,2,3.6492713724614574
2016-10-20,41.45999908,14613500,0.129,46.80833896132,2,1.3691871125952149
2016-10-21,41.16999817,9050900,0.129,46.48092793393,2,-0.6994715784735694
2016-10-24,41.36999893,8714100,0.129,46.70672879197,2,0.48579249183872814
2016-10-25,41.20999908,8696400,0.129,46.526088961320006,2,-0.38675333366753456
2016-10-26,41.40000153,14175900,0.129,46.74060172737,2,0.46105909789307953
2016-10-27,41.47000122,9546700,0.129,46.81963137738,2,0.16908137056294226
2016-10-28,41.34000015,8474700,0.129,46.67286016935,2,-0.3134821947806027
2016-10-31,41.77000046,8697100,0.129,47.15833051934,2,1.0401555598446144
2016-11-01,41.88000107,10889300,0.146,47.99448122622,2,0.2633483571668607
2016-11-02,41.93000031,10361500,0.146,48.05178035525999,2,0.11938691194498155
2016-11-03,41.91999817,8142800,0.146,48.04031790281999,2,-0.023854376165153526
2016-11-04,42.88000107,10813000,0.146,49.14048122622,2,2.290083353789419
2016-11-07,44.20999908,11534700,0.146,50.66465894568,2,3.101674386222221
2016-11-08,44.52999878,9732800,0.146,51.03137860187999,2,0.7238174771751131
2016-11-09,45.25,13290300,0.146,51.8565,2,1.6168902756031027
2016-11-10,45.95000076,20759900,0.146,52.65870087096,2,1.5469630055248658
2016-11-11,46.38000107,10272900,0.146,53.15148122621999,2,0.9358004415406171
2016-11-14,47.47000122,11932500,0.146,54.400621398119995,2,2.350151196320362
2016-11-15,47.65000153,14153200,0.146,54.606901753379994,2,0.37918749815443326
2016-11-16,47.38000107,6886400,0.146,54.29748122621999,2,-0.5666326365803132
2016-11-17,48.50999832,8569700,0.146,55.59245807472,2,2.3849667042652145
2016-11-18,48.90000153,8250900,0.146,56.03940175337999,2,0.8039645918503427
2016-11-21,48.61000061,8665000,0.146,55.707060699059994,2,-0.5930488975998958
2016-11-22,48.90000153,8941800,0.146,56.03940175337999,2,0.5965869499296785
2016-11-23,49.20999908,4723700,0.146,56.39465894568,2,0.6339418002059225
2016-11-25,49.24000168,2241400,0.146,56.42904192528,2,0.06096850347674502
2016-11-28,48.49000168,9227900,0.146,55.56954192527999,2,-1.5231518570492462
2016-11-29,48.59000015,7057000,0.146,55.6841401719,2,0.2062249258309424
2016-11-30,48.18000031,9245300,0.146,55.214280355259994,2,-0.8437946876606558
2016-12-01,47.77000046,9802400,0.16699999999999998,55.74759053682,2,-0.8509751917018998
2016-12-02,48.31000137,8869900,0.16699999999999998,56.377771598790005,2,1.130418473519109
2016-12-05,47.81999969,9240200,0.16699999999999998,55.80593963823001,2,-1.0142862059703537
2016-12-06,49.43000031,9142600,0.16699999999999998,57.68481036177,2,3.366793455535453
2016-12-07,51.09999847,10667600,0.16699999999999998,59.63369821449,2,3.3785113281946604
2016-12-08,51.34999847,9489100,0.16699999999999998,59.92544821449,2,0.48923680525503543
2016-12-09,51.77999878,8526700,0.16699999999999998,60.42725857626,2,0.8373910862942172
2016-12-12,49.97000122,8648700,0.16699999999999998,58.31499142374,2,-3.4955535006677327
2016-12-13,49.65999985,8855500,0.16699999999999998,57.95321982495,2,-0.6203749498327548
