Fecha,Precio Cierre,Volumen,Inflacion Acumulada,Precio Ajustado,PIB US,Retorno
2017-05-02,207,60400,0.28400000000000003,265.788,2,-1.2640085748173249
2017-05-03,204.1900024,51600,0.28400000000000003,262.1799630816,2,-1.3574867632850254
2017-05-04,205.1499939,41200,0.28400000000000003,263.4125921676,2,0.47014618184851986
2017-05-05,205.7400055,31200,0.28400000000000003,264.170167062,2,0.28760010604123976
2017-05-08,205,37800,0.28400000000000003,263.22,2,-0.3596799262261103
2017-05-09,203.1499939,45800,0.28400000000000003,260.8445921676,2,-0.9024420000000009
2017-05-10,204.5700073,91300,0.28400000000000003,262.6678893732,2,0.6989975105285926
2017-05-11,203.6699982,51000,0.28400000000000003,261.5122776888,2,-0.43995163899081363
2017-05-12,199.9299927,39800,0.28400000000000003,256.71011062680003,2,-1.8363065414904074
2017-05-15,199.3000031,53600,0.28400000000000003,255.9012039804,2,-0.31510509828574407
2017-05-16,200.1100006,64400,0.28400000000000003,256.9412407704,2,0.4064212179633471
2017-05-17,199.8200073,68300,0.28400000000000003,256.56888937319997,2,-0.14491694524537438
2017-05-18,201.5599976,70300,0.28400000000000003,258.8030369184,2,0.8707788191538198
2017-05-19,204.4199982,45500,0.28400000000000003,262.4752776888,2,1.4189326424163473
2017-05-22,214.4199982,66100,0.28400000000000003,275.3152776888,2,4.891889290702479
2017-05-23,215.1100006,42800,0.28400000000000003,276.20124077040003,2,0.3217994617071111
2017-05-24,225.25,104400,0.28400000000000003,289.221,2,4.713867031619539
2017-05-25,223.0599976,71300,0.28400000000000003,286.40903691840003,2,-0.9722541176470577
2017-05-26,225.6699982,46400,0.28400000000000003,289.76027768880004,2,1.1700890469300385
2017-05-30,227.4100037,67300,0.28400000000000003,291.9944447508,2,0.7710397987675418
2017-05-31,227.7400055,84100,0.28400000000000003,292.418167062,2,0.14511314130020872
2017-06-01,231.2100067,57100,0.3,300.57300871,2,1.523667830068623
2017-06-02,231.75,47300,0.3,301.27500000000003,2,0.23355100746164717
2017-06-05,225.9100037,53000,0.3,293.68300481,2,-2.5199552535059313
2017-06-06,226.4100037,44000,0.3,294.33300481000003,2,0.2213270735296792
2017-06-07,230.1100006,30100,0.3,299.14300078,2,1.6342020403403237
2017-06-08,228.8500061,30800,0.3,297.50500793000003,2,-0.5475618168330946
2017-06-09,227.0599976,28400,0.3,295.17799688,2,-0.7821754215806417
2017-06-12,228.6399994,26600,0.3,297.23199922,2,0.6958521169296404
2017-06-13,231.6900024,39900,0.3,301.19700312000003,2,1.3339761231647396
2017-06-14,236.2200012,25900,0.3,307.08600156,2,1.955198218773041
2017-06-15,238.8699951,37700,0.3,310.53099363,2,1.1218329889670655
2017-06-16,234.1600037,59700,0.3,304.40800481,2,-1.9717802556274286
2017-06-19,235.8899994,21600,0.3,306.65699922,2,0.7388092213290263
2017-06-20,235.3800049,31800,0.3,305.99400637,2,-0.21620013620636974
2017-06-21,234.7899933,19100,0.3,305.22699129,2,-0.25066343262702384
2017-06-22,233.0500031,19800,0.3,302.96500403,2,-0.7410836277748615
2017-06-23,235.6600037,32800,0.3,306.35800481,2,1.1199315877631957
2017-06-26,233.8200073,39500,0.3,303.96600949,2,-0.7807843380764651
2017-06-27,227.3699951,31000,0.3,295.58099363,2,-2.7585373358253142
2017-06-28,233.1100006,26000,0.3,303.04300078,2,2.5245219790216704
